id       trxType     moveType     accountType     amount       movedAt                      accountName                  
76       2           2            4               -919.12      2020-08-01T05:00:00.000Z     PICHINCHA # 01 (PAGOS)       
3835     6           2            4               -740.26      2024-04-11T17:46:22.015Z     PICHINCHA # 01 (PAGOS)       
2947     2           2            4               -100.0       2023-04-12T03:54:00.000Z     PRIMO MANUEL (PAGOS)         
2951     2           2            4               -106.37      2023-04-12T19:28:00.000Z     PYCCA (PAGOS)                
547      2           2            4               -20.0        2021-01-19T00:00:00.000Z     PYCCA (PAGOS)                
109      2           2            4               0.0          2020-08-01T05:00:00.000Z     PYCCA (PAGOS)                
4291     6           2            4               -87.29       2024-08-25T19:47:50.802Z     PYCCA (PAGOS)                
4228     6           2            4               -21.71       2024-08-07T00:10:56.905Z     PYCCA (PAGOS)                
4718     6           2            4               -20.0        2025-02-12T21:52:33.898Z     PYCCA (PAGOS)                
4864     6           2            4               -8.63        2025-04-04T21:03:55.014Z     PYCCA (PAGOS)                
3876     6           2            4               -163.94      2024-04-15T19:08:16.495Z     PYCCA (PAGOS)                
4168     6           2            4               -23.4        2024-07-17T22:59:40.977Z     PYCCA (PAGOS)                
4082     6           2            4               -25.6        2024-06-15T16:44:11.767Z     PYCCA (PAGOS)                
5001     6           2            4               -26.11       2025-05-01T19:36:18.259Z     PYCCA (PAGOS)                
4006     6           2            4               -30.0        2024-05-17T22:26:21.000Z     PYCCA (PAGOS)                
861      2           2            4               -93.69       2021-04-17T16:15:00.000Z     PYCCA (PAGOS)                
2158     2           2            4               -51.3        2022-05-18T15:15:00.000Z     PYCCA (PAGOS)                
2448     2           2            4               -19.14       2022-09-23T22:07:00.000Z     PYCCA (PAGOS)                
1659     2           2            4               -15.0        2021-12-19T01:45:00.000Z     PYCCA (PAGOS)                
2027     2           2            4               -152.99      2022-04-21T22:51:00.000Z     PYCCA (PAGOS)                
1026     2           2            4               -55.96       2021-05-18T18:00:00.000Z     PYCCA (PAGOS)                
2510     2           2            4               -129.67      2022-10-10T00:00:00.000Z     PYCCA (PAGOS)                
1178     2           2            4               -55.96       2021-07-08T18:00:00.000Z     PYCCA (PAGOS)                
2250     2           2            4               -39.85       2022-06-18T22:23:00.000Z     PYCCA (PAGOS)                
1739     2           2            4               -12.57       2022-01-21T00:30:00.000Z     PYCCA (PAGOS)                
712      2           2            4               -20.0        2021-03-06T23:00:00.000Z     PYCCA (PAGOS)                
1562     2           2            4               -13.09       2021-11-14T01:03:00.000Z     PYCCA (PAGOS)                
2366     2           2            4               -166.1       2022-08-11T23:43:00.000Z     PYCCA (PAGOS)                
1205     2           2            4               -286.99      2021-07-19T23:00:00.000Z     PYCCA (PAGOS)                
46       2           2            4               -594.13      2020-08-01T05:00:00.000Z     QUIRO # 01 (PAGOS)           
509      2           2            4               -38.43       2021-01-04T14:00:00.000Z     QUIRO # 01 (PAGOS)           
186      2           2            4               -36.72       2020-09-30T17:00:00.000Z     QUIRO # 01 (PAGOS)           
458      2           2            4               -37.99       2020-12-20T02:00:00.000Z     QUIRO # 01 (PAGOS)           
541      2           2            4               -1118.03     2021-01-18T17:40:00.000Z     QUIRO # 01 (PAGOS)           
349      2           2            4               -37.56       2020-11-27T23:25:00.000Z     QUIRO # 01 (PAGOS)           
282      2           2            4               -37.14       2020-10-31T01:00:00.000Z     QUIRO # 01 (PAGOS)           
1314     2           2            4               -9.06        2021-08-31T20:08:00.000Z     QUIRO # 02 (PAGOS)           
1137     2           2            4               -8.75        2021-06-30T00:15:00.000Z     QUIRO # 02 (PAGOS)           
1236     2           2            4               -8.96        2021-07-30T20:00:00.000Z     QUIRO # 02 (PAGOS)           
1629     2           2            4               -9.68        2021-12-04T15:08:00.000Z     QUIRO # 02 (PAGOS)           
1610     2           2            4               -9.58        2021-12-01T02:10:00.000Z     QUIRO # 02 (PAGOS)           
351      2           2            4               -8.16        2020-11-27T23:40:00.000Z     QUIRO # 02 (PAGOS)           
1511     2           2            4               -9.27        2021-10-29T14:03:00.000Z     QUIRO # 02 (PAGOS)           
1655     2           2            4               -289.47      2021-12-17T14:14:00.000Z     QUIRO # 02 (PAGOS)           
1427     2           2            4               -9.17        2021-09-29T21:07:00.000Z     QUIRO # 02 (PAGOS)           
1064     2           2            4               -8.75        2021-05-29T02:00:00.000Z     QUIRO # 02 (PAGOS)           
188      2           2            4               -7.97        2020-09-30T18:00:00.000Z     QUIRO # 02 (PAGOS)           
587      2           2            4               -8.35        2021-01-29T14:40:00.000Z     QUIRO # 02 (PAGOS)           
460      2           2            4               -8.26        2020-12-20T02:20:00.000Z     QUIRO # 02 (PAGOS)           
774      2           2            4               -8.55        2021-03-30T16:00:00.000Z     QUIRO # 02 (PAGOS)           
678      2           2            4               -8.35        2021-02-27T15:00:00.000Z     QUIRO # 02 (PAGOS)           
47       2           2            4               -45.95       2020-08-01T05:00:00.000Z     QUIRO # 02 (PAGOS)           
284      2           2            4               -8.07        2020-10-31T01:15:00.000Z     QUIRO # 02 (PAGOS)           
954      2           2            4               -8.65        2021-04-30T15:30:00.000Z     QUIRO # 02 (PAGOS)           
1316     2           2            4               -8.79        2021-08-31T20:19:00.000Z     QUIRO # 03 (PAGOS)           
1543     2           2            4               -8.99        2021-11-06T15:17:00.000Z     QUIRO # 03 (PAGOS)           
190      2           2            4               -7.73        2020-09-30T18:30:00.000Z     QUIRO # 03 (PAGOS)           
589      2           2            4               -8.1         2021-01-29T14:50:00.000Z     QUIRO # 03 (PAGOS)           
1571     2           2            4               -206.51      2022-01-16T12:37:00.000Z     QUIRO # 03 (PAGOS)           
1429     2           2            4               -8.89        2021-09-29T21:18:00.000Z     QUIRO # 03 (PAGOS)           
286      2           2            4               -7.82        2020-10-31T01:30:00.000Z     QUIRO # 03 (PAGOS)           
1513     2           2            4               -8.99        2021-10-29T14:24:00.000Z     QUIRO # 03 (PAGOS)           
1238     2           2            4               -8.69        2021-07-30T20:45:00.000Z     QUIRO # 03 (PAGOS)           
48       2           2            4               -92.8        2020-08-01T05:00:00.000Z     QUIRO # 03 (PAGOS)           
956      2           2            4               -8.39        2021-04-30T16:00:00.000Z     QUIRO # 03 (PAGOS)           
462      2           2            4               -8.01        2020-12-20T02:30:00.000Z     QUIRO # 03 (PAGOS)           
680      2           2            4               -8.1         2021-02-27T15:10:00.000Z     QUIRO # 03 (PAGOS)           
1066     2           2            4               -8.49        2021-05-29T02:30:00.000Z     QUIRO # 03 (PAGOS)           
776      2           2            4               -8.29        2021-03-30T16:15:00.000Z     QUIRO # 03 (PAGOS)           
353      2           2            4               -7.92        2020-11-27T23:50:00.000Z     QUIRO # 03 (PAGOS)           
1139     2           2            4               -8.49        2021-06-30T00:49:00.000Z     QUIRO # 03 (PAGOS)           
591      2           2            4               -29.23       2021-01-29T15:00:00.000Z     QUIRO # 04 (PAGOS)           
958      2           2            4               -29.78       2021-04-30T17:00:00.000Z     QUIRO # 04 (PAGOS)           
1141     2           2            4               -29.96       2021-06-30T01:15:00.000Z     QUIRO # 04 (PAGOS)           
1318     2           2            4               -28.86       2021-08-31T20:30:00.000Z     QUIRO # 04 (PAGOS)           
778      2           2            4               -29.59       2021-03-30T16:25:00.000Z     QUIRO # 04 (PAGOS)           
100      2           2            4               0.0          2020-08-01T05:00:00.000Z     QUIRO # 04 (PAGOS)           
464      2           2            4               -29.05       2020-12-20T02:40:00.000Z     QUIRO # 04 (PAGOS)           
682      2           2            4               -29.23       2021-02-27T15:35:00.000Z     QUIRO # 04 (PAGOS)           
1068     2           2            4               -29.96       2021-05-29T03:00:00.000Z     QUIRO # 04 (PAGOS)           
1240     2           2            4               -30.34       2021-07-30T21:30:00.000Z     QUIRO # 04 (PAGOS)           
1923     2           2            4               -36.22       2022-03-31T18:18:00.000Z     QUIRO # 05 (PAGOS)           
2084     2           2            4               -36.65       2022-04-30T15:11:00.000Z     QUIRO # 05 (PAGOS)           
1608     2           2            4               -34.95       2021-12-01T02:39:00.000Z     QUIRO # 05 (PAGOS)           
1678     2           2            4               -34.98       2021-12-21T16:33:00.000Z     QUIRO # 05 (PAGOS)           
2118     2           2            4               -37.07       2022-05-06T19:59:00.000Z     QUIRO # 05 (PAGOS)           
1516     2           2            4               -34.18       2021-10-29T14:36:00.000Z     QUIRO # 05 (PAGOS)           
2143     2           2            4               -1444.61     2022-05-17T00:18:00.000Z     QUIRO # 05 (PAGOS)           
1781     2           2            4               -35.39       2022-01-29T23:02:00.000Z     QUIRO # 05 (PAGOS)           
1856     2           2            4               -35.81       2022-02-28T16:04:00.000Z     QUIRO # 05 (PAGOS)           
780      2           2            4               -31.52       2021-03-30T16:35:00.000Z     QUIRO # 05 (PAGOS)           
960      2           2            4               -31.88       2021-04-30T17:30:00.000Z     QUIRO # 05 (PAGOS)           
684      2           2            4               -22.02       2021-02-27T15:45:00.000Z     QUIRO # 05 (PAGOS)           
1431     2           2            4               -33.79       2021-09-29T21:34:00.000Z     QUIRO # 05 (PAGOS)           
116      2           2            4               0.0          2020-08-01T05:00:00.000Z     QUIRO # 05 (PAGOS)           
1062     2           2            4               -32.26       2021-05-29T03:30:00.000Z     QUIRO # 05 (PAGOS)           
1320     2           2            4               -33.4        2021-08-31T20:49:00.000Z     QUIRO # 05 (PAGOS)           
1242     2           2            4               -33.01       2021-07-30T22:00:00.000Z     QUIRO # 05 (PAGOS)           
1143     2           2            4               -32.26       2021-06-30T01:45:00.000Z     QUIRO # 05 (PAGOS)           
1159     2           2            4               0.0          2020-08-01T05:00:00.000Z     QUIRO # 06 (PAGOS)           
1447     2           2            4               -323.16      2021-10-01T22:00:00.000Z     QUIRO # 06 (PAGOS)           
1326     2           2            4               -1.55        2021-08-31T21:06:00.000Z     QUIRO # 06 (PAGOS)           
1433     2           2            4               -5.29        2021-09-29T21:46:00.000Z     QUIRO # 06 (PAGOS)           
1783     2           2            4               -6.4         2022-01-29T23:13:00.000Z     QUIRO # 07 (PAGOS)           
1925     2           2            4               -6.55        2022-03-31T18:28:00.000Z     QUIRO # 07 (PAGOS)           
2754     2           2            4               -7.35        2023-02-01T00:22:00.000Z     QUIRO # 07 (PAGOS)           
1680     2           2            4               -6.32        2021-12-21T16:53:00.000Z     QUIRO # 07 (PAGOS)           
1858     2           2            4               -6.47        2022-02-28T16:14:00.000Z     QUIRO # 07 (PAGOS)           
2610     2           2            4               -7.19        2022-11-30T03:04:00.000Z     QUIRO # 07 (PAGOS)           
2397     2           2            4               -6.94        2022-08-31T00:51:00.000Z     QUIRO # 07 (PAGOS)           
2263     2           2            4               -6.78        2022-06-29T17:31:00.000Z     QUIRO # 07 (PAGOS)           
2321     2           2            4               -6.86        2022-07-29T18:05:00.000Z     QUIRO # 07 (PAGOS)           
2182     2           2            4               -6.7         2022-05-31T12:11:00.000Z     QUIRO # 07 (PAGOS)           
2464     2           2            4               -7.02        2022-09-30T22:05:00.000Z     QUIRO # 07 (PAGOS)           
2549     2           2            4               -7.1         2022-10-29T14:14:00.000Z     QUIRO # 07 (PAGOS)           
2086     2           2            4               -6.62        2022-04-30T15:17:00.000Z     QUIRO # 07 (PAGOS)           
2827     2           2            4               -7.53        2023-03-01T22:29:00.000Z     QUIRO # 07 (PAGOS)           
2668     2           2            4               -7.27        2022-12-22T14:04:00.000Z     QUIRO # 07 (PAGOS)           
2813     2           2            4               -7.44        2023-02-28T01:27:00.000Z     QUIRO # 07 (PAGOS)           
2863     2           2            4               -282.5       2023-03-17T22:38:00.000Z     QUIRO # 07 (PAGOS)           
1606     2           2            4               -3.96        2021-12-01T03:06:00.000Z     QUIRO # 07 (PAGOS)           
2184     2           2            4               -12.97       2022-05-31T12:21:00.000Z     QUIRO # 08 (PAGOS)           
2700     2           2            4               -14.23       2023-01-09T16:54:00.000Z     QUIRO # 08 (PAGOS)           
1927     2           2            4               -12.67       2022-03-31T18:35:00.000Z     QUIRO # 08 (PAGOS)           
2265     2           2            4               -13.12       2022-06-29T17:51:00.000Z     QUIRO # 08 (PAGOS)           
2670     2           2            4               -14.06       2022-12-22T14:15:00.000Z     QUIRO # 08 (PAGOS)           
2088     2           2            4               -12.82       2022-04-30T15:28:00.000Z     QUIRO # 08 (PAGOS)           
2718     2           2            4               -596.26      2023-01-17T20:52:00.000Z     QUIRO # 08 (PAGOS)           
2466     2           2            4               -13.58       2022-09-30T22:11:00.000Z     QUIRO # 08 (PAGOS)           
2612     2           2            4               -13.9        2022-11-30T03:10:00.000Z     QUIRO # 08 (PAGOS)           
2551     2           2            4               -13.74       2022-10-29T14:20:00.000Z     QUIRO # 08 (PAGOS)           
1676     2           2            4               -8.05        2021-12-21T17:22:00.000Z     QUIRO # 08 (PAGOS)           
2399     2           2            4               -13.43       2022-08-31T01:06:00.000Z     QUIRO # 08 (PAGOS)           
1860     2           2            4               -12.52       2022-02-28T16:25:00.000Z     QUIRO # 08 (PAGOS)           
2323     2           2            4               -13.27       2022-07-29T18:15:00.000Z     QUIRO # 08 (PAGOS)           
1786     2           2            4               -12.38       2022-01-29T23:23:00.000Z     QUIRO # 08 (PAGOS)           
1929     2           2            4               -8.53        2022-03-31T18:45:00.000Z     QUIRO # 09 (PAGOS)           
2815     2           2            4               -9.69        2023-02-28T01:37:00.000Z     QUIRO # 09 (PAGOS)           
2553     2           2            4               -9.25        2022-10-29T14:26:00.000Z     QUIRO # 09 (PAGOS)           
3185     2           2            4               -366.21      2023-06-17T02:41:00.000Z     QUIRO # 09 (PAGOS)           
2186     2           2            4               -8.73        2022-05-31T12:32:00.000Z     QUIRO # 09 (PAGOS)           
3157     2           2            4               -10.15       2023-06-06T00:40:00.000Z     QUIRO # 09 (PAGOS)           
2090     2           2            4               -8.63        2022-04-30T15:39:00.000Z     QUIRO # 09 (PAGOS)           
2672     2           2            4               -9.47        2022-12-22T14:30:00.000Z     QUIRO # 09 (PAGOS)           
3041     2           2            4               -9.92        2023-04-28T23:10:00.000Z     QUIRO # 09 (PAGOS)           
2888     2           2            4               -9.8         2023-03-29T23:35:00.000Z     QUIRO # 09 (PAGOS)           
2267     2           2            4               -8.83        2022-06-29T18:09:00.000Z     QUIRO # 09 (PAGOS)           
3122     2           2            4               -10.03       2023-05-30T02:40:00.000Z     QUIRO # 09 (PAGOS)           
1787     2           2            4               -5.28        2022-01-29T23:31:00.000Z     QUIRO # 09 (PAGOS)           
2756     2           2            4               -9.58        2023-02-01T00:39:00.000Z     QUIRO # 09 (PAGOS)           
2614     2           2            4               -9.36        2022-11-30T03:12:00.000Z     QUIRO # 09 (PAGOS)           
2325     2           2            4               -8.93        2022-07-29T18:31:00.000Z     QUIRO # 09 (PAGOS)           
2468     2           2            4               -9.14        2022-09-30T22:17:00.000Z     QUIRO # 09 (PAGOS)           
2401     2           2            4               -9.04        2022-08-31T01:12:00.000Z     QUIRO # 09 (PAGOS)           
1862     2           2            4               -8.43        2022-02-28T16:36:00.000Z     QUIRO # 09 (PAGOS)           
2817     2           2            4               -53.03       2023-02-28T01:40:00.000Z     QUIRO # 10 (PAGOS)           
2616     2           2            4               -51.36       2022-11-30T03:18:00.000Z     QUIRO # 10 (PAGOS)           
2269     2           2            4               -38.23       2022-06-29T18:20:00.000Z     QUIRO # 10 (PAGOS)           
3066     2           2            4               -54.17       2023-05-02T17:12:00.000Z     QUIRO # 10 (PAGOS)           
2557     2           2            4               -50.81       2022-10-29T14:38:00.000Z     QUIRO # 10 (PAGOS)           
2758     2           2            4               -52.46       2023-02-01T00:46:00.000Z     QUIRO # 10 (PAGOS)           
2890     2           2            4               -53.59       2023-03-29T23:45:00.000Z     QUIRO # 10 (PAGOS)           
3086     2           2            4               -1506.05     2023-05-16T21:42:00.000Z     QUIRO # 10 (PAGOS)           
2403     2           2            4               -49.74       2022-08-31T01:24:00.000Z     QUIRO # 10 (PAGOS)           
2327     2           2            4               -49.21       2022-07-29T18:41:00.000Z     QUIRO # 10 (PAGOS)           
2675     2           2            4               -51.91       2022-12-22T14:37:00.000Z     QUIRO # 10 (PAGOS)           
2470     2           2            4               -50.27       2022-09-30T22:33:00.000Z     QUIRO # 10 (PAGOS)           
3043     2           2            4               -54.17       2023-04-28T23:26:00.000Z     QUIRO # 10 (PAGOS)           
3045     2           2            4               -4.28        2023-04-28T23:32:00.000Z     QUIRO # 11 (PAGOS)           
2472     2           2            4               -2.5         2022-09-30T22:40:00.000Z     QUIRO # 11 (PAGOS)           
3275     2           2            4               -4.4         2023-07-29T18:10:00.000Z     QUIRO # 11 (PAGOS)           
2555     2           2            4               -4.05        2022-10-29T14:46:00.000Z     QUIRO # 11 (PAGOS)           
3124     2           2            4               -4.32        2023-05-30T02:42:00.000Z     QUIRO # 11 (PAGOS)           
3338     2           2            4               -4.44        2023-08-30T01:21:00.000Z     QUIRO # 11 (PAGOS)           
3211     2           2            4               -4.36        2023-06-30T15:37:00.000Z     QUIRO # 11 (PAGOS)           
3381     2           2            4               -185.35      2023-09-22T02:35:00.000Z     QUIRO # 11 (PAGOS)           
2618     2           2            4               -4.09        2022-11-30T03:26:00.000Z     QUIRO # 11 (PAGOS)           
2677     2           2            4               -4.13        2022-12-22T14:47:00.000Z     QUIRO # 11 (PAGOS)           
2896     2           2            4               -4.24        2023-03-29T23:50:00.000Z     QUIRO # 11 (PAGOS)           
2760     2           2            4               -4.16        2023-02-01T00:52:00.000Z     QUIRO # 11 (PAGOS)           
2770     2           2            4               -4.2         2023-02-01T16:27:00.000Z     QUIRO # 11 (PAGOS)           
3361     2           2            4               -4.48        2023-09-05T18:10:00.000Z     QUIRO # 11 (PAGOS)           
3401     2           2            4               -24.33       2023-09-30T00:03:00.000Z     QUIRO # 12 (PAGOS)           
3455     2           2            4               -24.59       2023-10-30T15:13:00.000Z     QUIRO # 12 (PAGOS)           
3277     2           2            4               -23.82       2023-07-29T18:21:00.000Z     QUIRO # 12 (PAGOS)           
3213     2           2            4               -23.57       2023-06-30T15:43:00.000Z     QUIRO # 12 (PAGOS)           
3500     2           2            4               -748.46      2023-11-17T17:26:00.000Z     QUIRO # 12 (PAGOS)           
3340     2           2            4               -24.07       2023-08-30T01:32:00.000Z     QUIRO # 12 (PAGOS)           
3467     2           2            4               -24.86       2023-11-01T14:52:00.000Z     QUIRO # 12 (PAGOS)           
2819     2           2            4               -18.08       2023-02-28T01:52:00.000Z     QUIRO # 12 (PAGOS)           
2892     2           2            4               -22.83       2023-03-30T00:06:00.000Z     QUIRO # 12 (PAGOS)           
3126     2           2            4               -23.32       2023-05-30T02:51:00.000Z     QUIRO # 12 (PAGOS)           
3047     2           2            4               -23.07       2023-04-28T23:43:00.000Z     QUIRO # 12 (PAGOS)           
3642     2           2            4               -13.26       2024-01-31T11:28:00.000Z     QUIRO # 13 (PAGOS)           
3049     2           2            4               -9.46        2023-04-28T23:51:00.000Z     QUIRO # 13 (PAGOS)           
3695     2           2            4               -385.88      2024-02-21T11:22:00.000Z     QUIRO # 13 (PAGOS)           
3403     2           2            4               -12.7        2023-09-30T00:15:00.000Z     QUIRO # 13 (PAGOS)           
3342     2           2            4               -12.57       2023-08-30T01:42:00.000Z     QUIRO # 13 (PAGOS)           
3457     2           2            4               -12.84       2023-10-30T15:15:00.000Z     QUIRO # 13 (PAGOS)           
3563     2           2            4               -13.12       2023-12-20T22:30:00.000Z     QUIRO # 13 (PAGOS)           
3279     2           2            4               -12.44       2023-07-29T18:32:00.000Z     QUIRO # 13 (PAGOS)           
3128     2           2            4               -12.18       2023-05-30T03:02:00.000Z     QUIRO # 13 (PAGOS)           
3520     2           2            4               -12.98       2023-11-29T22:31:00.000Z     QUIRO # 13 (PAGOS)           
3215     2           2            4               -12.31       2023-06-30T15:53:00.000Z     QUIRO # 13 (PAGOS)           
3659     2           2            4               -13.26       2024-02-02T14:49:00.000Z     QUIRO # 13 (PAGOS)           
3522     2           2            4               -51.87       2023-11-29T22:42:00.000Z     QUIRO # 14 (PAGOS)           
3719     2           2            4               -53.56       2024-02-29T13:02:00.000Z     QUIRO # 14 (PAGOS)           
3405     2           2            4               -50.78       2023-09-30T00:26:00.000Z     QUIRO # 14 (PAGOS)           
3459     2           2            4               -51.32       2023-10-30T15:31:00.000Z     QUIRO # 14 (PAGOS)           
3781     6           2            4               -54.13       2024-03-28T12:29:36.762Z     QUIRO # 14 (PAGOS)           
3344     2           2            4               -50.24       2023-08-30T01:49:00.000Z     QUIRO # 14 (PAGOS)           
3644     2           2            4               -52.99       2024-01-31T11:39:00.000Z     QUIRO # 14 (PAGOS)           
3966     6           2            4               -54.71       2024-04-30T21:58:18.000Z     QUIRO # 14 (PAGOS)           
3281     2           2            4               -49.71       2023-07-29T18:42:00.000Z     QUIRO # 14 (PAGOS)           
3565     2           2            4               -52.43       2023-12-20T22:36:00.000Z     QUIRO # 14 (PAGOS)           
3983     6           2            4               -55.28       2024-05-03T17:00:52.488Z     QUIRO # 14 (PAGOS)           
3217     2           2            4               -37.88       2023-06-30T16:04:00.000Z     QUIRO # 14 (PAGOS)           
4013     6           2            4               -1520.1      2024-05-20T20:55:23.353Z     QUIRO # 14 (PAGOS)           
3346     2           2            4               -15.41       2023-08-30T01:59:00.000Z     QUIRO # 15 (PAGOS)           
3407     2           2            4               -15.58       2023-09-30T00:33:00.000Z     QUIRO # 15 (PAGOS)           
3283     2           2            4               -11.74       2023-07-29T18:50:00.000Z     QUIRO # 15 (PAGOS)           
3461     2           2            4               -15.74       2023-10-30T15:42:00.000Z     QUIRO # 15 (PAGOS)           
3783     6           2            4               -16.6        2024-03-28T12:30:48.428Z     QUIRO # 15 (PAGOS)           
3968     6           2            4               -16.78       2024-04-30T21:59:38.000Z     QUIRO # 15 (PAGOS)           
4163     6           2            4               -454.05      2024-07-15T20:06:53.827Z     QUIRO # 15 (PAGOS)           
3646     2           2            4               -16.25       2024-01-31T11:49:00.000Z     QUIRO # 15 (PAGOS)           
4124     6           2            4               -17.33       2024-07-04T14:17:34.673Z     QUIRO # 15 (PAGOS)           
4129     6           2            4               -16.96       2024-06-01T00:05:12.000Z     QUIRO # 15 (PAGOS)           
3567     2           2            4               -16.08       2023-12-20T22:43:00.000Z     QUIRO # 15 (PAGOS)           
4137     6           2            4               -17.14       2024-06-30T18:01:59.000Z     QUIRO # 15 (PAGOS)           
3524     2           2            4               -15.91       2023-11-29T22:49:00.000Z     QUIRO # 15 (PAGOS)           
3721     2           2            4               -16.43       2024-02-29T13:12:00.000Z     QUIRO # 15 (PAGOS)           
3970     6           2            4               -10.08       2024-04-30T22:03:43.000Z     QUIRO # 16 (PAGOS)           
3653     2           2            4               -9.76        2024-01-31T11:55:00.000Z     QUIRO # 16 (PAGOS)           
4896     6           2            4               -231.99      2025-04-08T17:06:24.572Z     QUIRO # 16 (PAGOS)           
4413     6           2            4               -10.74       2024-10-08T18:08:27.000Z     QUIRO # 16 (PAGOS)           
4185     6           2            4               -10.41       2024-07-30T00:27:59.830Z     QUIRO # 16 (PAGOS)           
3526     2           2            4               -9.56        2023-11-29T23:04:00.000Z     QUIRO # 16 (PAGOS)           
4833     6           2            4               -11.33       2025-03-28T23:46:30.406Z     QUIRO # 16 (PAGOS)           
4131     6           2            4               -10.19       2024-06-01T00:13:45.000Z     QUIRO # 16 (PAGOS)           
4385     6           2            4               -10.63       2024-09-27T23:33:13.442Z     QUIRO # 16 (PAGOS)           
3723     2           2            4               -9.87        2024-02-29T13:23:00.000Z     QUIRO # 16 (PAGOS)           
4770     6           2            4               -11.21       2025-02-26T21:42:16.972Z     QUIRO # 16 (PAGOS)           
4139     6           2            4               -10.3        2024-06-30T18:15:45.000Z     QUIRO # 16 (PAGOS)           
3569     2           2            4               -9.66        2023-12-20T22:53:00.000Z     QUIRO # 16 (PAGOS)           
4301     6           2            4               -10.52       2024-08-30T01:48:29.635Z     QUIRO # 16 (PAGOS)           
3785     6           2            4               -9.97        2024-03-28T12:32:29.856Z     QUIRO # 16 (PAGOS)           
4655     6           2            4               -11.09       2025-01-29T19:16:16.188Z     QUIRO # 16 (PAGOS)           
3465     2           2            4               -7.86        2023-10-30T15:50:00.000Z     QUIRO # 16 (PAGOS)           
4497     6           2            4               -10.86       2024-11-28T18:46:29.323Z     QUIRO # 16 (PAGOS)           
4581     6           2            4               -10.97       2024-12-21T00:32:03.507Z     QUIRO # 16 (PAGOS)           
3609     2           2            4               -5.9         2024-01-05T21:51:00.000Z     QUIRO # 17 (PAGOS)           
3611     2           2            4               -5.96        2024-01-05T22:02:00.000Z     QUIRO # 17 (PAGOS)           
3470     2           2            4               -5.38        2023-11-03T15:02:00.000Z     QUIRO # 17 (PAGOS)           
3472     2           2            4               -5.85        2023-11-03T15:13:00.000Z     QUIRO # 17 (PAGOS)           
3657     2           2            4               -6.01        2024-02-02T14:41:00.000Z     QUIRO # 17 (PAGOS)           
3863     6           2            4               -311.83      2024-04-15T15:33:14.090Z     QUIRO # 17 (PAGOS)           
3756     2           2            4               -6.07        2024-03-18T20:07:00.000Z     QUIRO # 17 (PAGOS)           
3648     2           2            4               -24.73       2024-01-31T12:01:00.000Z     QUIRO # 18 (PAGOS)           
5563     6           2            4               -31.59       2025-12-20T13:38:29.200Z     QUIRO # 18 (PAGOS)           
3787     6           2            4               -25.26       2024-03-28T12:35:17.498Z     QUIRO # 18 (PAGOS)           
5505     6           2            4               -31.25       2025-11-28T17:55:07.000Z     QUIRO # 18 (PAGOS)           
5431     6           2            4               -30.92       2025-10-30T11:38:00.077Z     QUIRO # 18 (PAGOS)           
3725     2           2            4               -24.99       2024-02-29T13:29:00.000Z     QUIRO # 18 (PAGOS)           
3571     2           2            4               -18.84       2023-12-20T23:02:00.000Z     QUIRO # 18 (PAGOS)           
4986     6           2            4               -29.01       2025-04-30T02:47:51.142Z     QUIRO # 18 (PAGOS)           
5359     6           2            4               -30.59       2025-09-30T00:20:29.970Z     QUIRO # 18 (PAGOS)           
5289     6           2            4               -30.27       2025-08-28T23:25:43.023Z     QUIRO # 18 (PAGOS)           
5221     6           2            4               -29.95       2025-07-30T00:33:10.840Z     QUIRO # 18 (PAGOS)           
4835     6           2            4               -28.7        2025-03-28T23:51:30.406Z     QUIRO # 18 (PAGOS)           
3972     6           2            4               -25.53       2024-04-30T22:04:49.000Z     QUIRO # 18 (PAGOS)           
5130     6           2            4               -29.63       2025-06-28T02:11:08.840Z     QUIRO # 18 (PAGOS)           
4772     6           2            4               -28.1        2025-02-26T21:52:52.359Z     QUIRO # 18 (PAGOS)           
5055     6           2            4               -29.32       2025-05-30T02:33:22.138Z     QUIRO # 18 (PAGOS)           
4583     6           2            4               -27.8        2024-12-21T00:37:03.507Z     QUIRO # 18 (PAGOS)           
4499     6           2            4               -27.51       2024-11-28T18:51:29.323Z     QUIRO # 18 (PAGOS)           
4141     6           2            4               -26.08       2024-06-30T18:28:27.000Z     QUIRO # 18 (PAGOS)           
4444     6           2            4               -27.21       2024-10-30T14:17:00.851Z     QUIRO # 18 (PAGOS)           
4303     6           2            4               -26.64       2024-08-30T01:53:29.635Z     QUIRO # 18 (PAGOS)           
4387     6           2            4               -26.93       2024-09-27T23:38:13.442Z     QUIRO # 18 (PAGOS)           
4187     6           2            4               -26.36       2024-07-30T00:32:59.830Z     QUIRO # 18 (PAGOS)           
4133     6           2            4               -25.8        2024-06-01T00:22:37.000Z     QUIRO # 18 (PAGOS)           
4657     6           2            4               -28.1        2025-01-29T19:21:16.188Z     QUIRO # 18 (PAGOS)           
5291     6           2            4               -19.57       2025-08-28T23:30:43.023Z     QUIRO # 19 (PAGOS)           
5057     6           2            4               -18.96       2025-05-30T02:38:22.138Z     QUIRO # 19 (PAGOS)           
4501     6           2            4               -17.79       2024-11-28T18:56:29.323Z     QUIRO # 19 (PAGOS)           
4446     6           2            4               -17.6        2024-10-30T14:22:00.851Z     QUIRO # 19 (PAGOS)           
